city,country,date,lat,lng,max_temperature,humidity,cloudiness,wind_speed
maldonado,uy,2017-10-27 09:00:00,-54.95,-34.9,68.0,88.0,90.0,9.17
manavgat,tr,2017-10-27 09:20:00,31.44,36.79,68.0,72.0,75.0,2.24
mandera,ke,2017-10-27 10:10:51,41.87,3.94,74.34,84.0,8.0,2.51
manga,br,2017-10-27 10:06:49,-43.93,-14.76,98.33,26.0,32.0,7.14
mangai,cd,2017-10-27 10:10:52,19.53,-4.05,77.31,91.0,32.0,1.99
mangrol,in,2017-10-27 10:10:52,70.12,21.12,78.62,90.0,0.0,5.64
maniitsoq,gl,2017-10-27 10:10:53,-52.9,65.42,31.86,100.0,88.0,2.77
manjacaze,mz,2017-10-27 10:10:54,33.88,-24.71,66.65,87.0,92.0,21.45
mantua,cu,2017-10-27 10:10:54,-84.28,22.29,82.26,72.0,76.0,10.6
manzil tamim,tn,2017-10-27 10:00:00,80.28,13.08,78.8,88.0,20.0,7.87
mar del plata,ar,2017-10-27 09:00:00,-57.56,-38.0,60.8,67.0,40.0,16.11
marcona,pe,2017-10-27 10:10:55,-75.16,-15.37,62.1,94.0,0.0,11.61
margate,za,2017-10-27 10:10:55,30.37,-30.86,61.25,98.0,76.0,19.73
marsh harbour,bs,2017-10-27 10:10:56,-77.06,26.54,77.9,100.0,0.0,12.57
marv dasht,ir,2017-10-27 09:30:00,52.54,29.6,60.8,25.0,0.0,1.83
marzuq,ly,2017-10-27 10:10:57,13.92,25.92,64.4,57.0,0.0,7.92
masuguru,tz,2017-10-27 10:10:57,38.42,-11.37,85.28,54.0,24.0,14.63
masvingo,zw,2017-10-27 10:10:58,30.83,-20.06,63.5,98.0,92.0,10.83
matara,lk,2017-10-27 10:10:58,80.54,5.95,79.79,93.0,56.0,7.09
mayor pablo lagerenza,py,2017-10-27 10:10:59,-60.78,-19.92,97.29,43.0,76.0,18.95
mayumba,ga,2017-10-27 10:10:59,10.66,-3.43,77.99,93.0,92.0,9.1
mazagao,br,2017-10-27 09:00:00,-51.29,-0.12,96.8,44.0,40.0,16.11
mbanza-ngungu,cd,2017-10-27 10:06:50,14.87,-5.25,75.65,83.0,68.0,6.02
mbekenyera,tz,2017-10-27 10:11:00,38.98,-10.0,76.59,71.0,32.0,5.3
meaford,ca,2017-10-27 09:00:00,-80.58,44.6,50.0,81.0,90.0,12.75
megion,ru,2017-10-27 09:30:00,76.11,61.03,26.6,86.0,90.0,11.18
mehamn,no,2017-10-27 09:50:00,27.85,71.04,39.2,80.0,75.0,17.22
mendi,et,2017-10-27 10:11:01,35.1,9.8,63.0,91.0,12.0,2.55
mendoza,ar,2017-10-27 09:00:00,-68.83,-32.89,75.2,17.0,0.0,10.29
mercedes,ar,2017-10-27 10:11:02,-59.43,-34.65,66.69,83.0,12.0,14.58
merrill,us,2017-10-27 10:00:00,-89.68,45.18,35.6,83.0,90.0,9.17
meulaboh,id,2017-10-27 10:08:49,96.13,4.14,75.87,100.0,100.0,4.9
mindelo,cv,2017-10-27 10:11:03,-24.98,16.89,81.95,86.0,0.0,4.12
miraflores,co,2017-10-27 10:11:04,-71.95,1.34,94.1,45.0,32.0,2.84
misratah,ly,2017-10-27 10:11:04,15.09,32.38,69.12,91.0,0.0,10.11
mitsamiouli,km,2017-10-27 09:00:00,43.28,-11.38,80.6,83.0,20.0,11.41
mogadishu,so,2017-10-27 10:11:06,45.34,2.04,79.02,100.0,0.0,11.05
montepuez,mz,2017-10-27 10:11:06,39.0,-13.13,81.9,48.0,0.0,11.9
mooi river,za,2017-10-27 10:11:06,29.99,-29.21,44.69,92.0,92.0,5.79
morant bay,jm,2017-10-27 09:00:00,-76.41,17.88,86.0,74.0,75.0,13.87
morondava,mg,2017-10-27 10:11:07,44.28,-20.28,79.74,85.0,0.0,8.59
morros,br,2017-10-27 10:11:08,-46.3,-9.45,101.34,20.0,64.0,7.36
moussoro,td,2017-10-27 10:11:08,16.49,13.64,84.6,19.0,0.0,10.45
mozarlandia,br,2017-10-27 10:11:09,-50.57,-14.74,95.09,37.0,0.0,11.95
mrirt,ma,2017-10-27 10:11:09,-5.83,33.15,71.15,28.0,32.0,4.9
muana,br,2017-10-27 10:11:10,-49.22,-1.53,88.43,72.0,56.0,7.76
muros,es,2017-10-27 10:00:00,-9.06,42.78,73.4,56.0,0.0,4.7
muscat,om,2017-10-27 08:50:00,58.59,23.61,82.4,54.0,0.0,3.22
muthill,gb,2017-10-27 09:50:00,-3.84,56.37,51.8,66.0,20.0,12.75
muzaffarabad,pk,2017-10-27 10:11:12,73.47,34.37,45.05,75.0,0.0,2.51
muzhi,ru,2017-10-27 10:11:12,64.67,65.37,15.98,78.0,88.0,3.62
mwene-ditu,cd,2017-10-27 10:11:12,23.45,-7.0,69.84,97.0,76.0,2.39
nadapuram,in,2017-10-27 10:11:13,75.67,11.7,72.09,98.0,68.0,2.28
nalut,ly,2017-10-27 10:11:13,10.98,31.87,61.2,61.0,0.0,4.85
namibe,ao,2017-10-27 10:11:14,12.15,-15.2,70.34,100.0,0.0,4.56
nampula,mz,2017-10-27 09:00:00,39.27,-15.12,89.6,43.0,75.0,16.11
nanortalik,gl,2017-10-27 10:11:15,-45.24,60.14,38.93,91.0,88.0,7.81
nantucket,us,2017-10-27 09:35:00,-70.1,41.28,57.2,50.0,1.0,13.87
nara,ml,2017-10-27 10:11:16,-7.26,15.21,94.64,14.0,0.0,10.89
narasapur,in,2017-10-27 10:11:16,81.67,16.45,84.38,100.0,24.0,11.9
narsaq,gl,2017-10-27 09:50:00,-46.05,60.92,39.2,93.0,75.0,1.12
natal,br,2017-10-27 09:00:00,-35.21,-5.79,84.2,62.0,40.0,20.8
ndele,cf,2017-10-27 10:11:17,20.65,8.41,81.77,41.0,8.0,9.04
necochea,ar,2017-10-27 10:11:18,-58.74,-38.55,59.4,100.0,24.0,8.43
nefteyugansk,ru,2017-10-27 09:30:00,72.6,61.1,26.6,92.0,75.0,8.95
nisia floresta,br,2017-10-27 09:00:00,-35.21,-6.09,84.2,62.0,40.0,20.8
nueve de julio,ar,2017-10-27 10:11:19,-60.88,-35.44,64.8,98.0,8.0,10.16
nuuk,gl,2017-10-27 09:50:00,-51.72,64.18,33.8,100.0,90.0,5.82
nyimba,zm,2017-10-27 10:11:20,30.81,-14.56,92.12,24.0,92.0,4.07
obzor,bg,2017-10-27 10:00:00,27.88,42.82,55.4,87.0,0.0,8.59
oistins,bb,2017-10-27 09:00:00,-59.53,13.07,87.8,74.0,40.0,12.75
okakarara,na,2017-10-27 10:11:21,17.43,-20.58,74.3,25.0,0.0,6.35
oktyabrskoye,ru,2017-10-27 10:11:22,44.74,43.06,37.62,90.0,24.0,3.11
olafsvik,is,2017-10-27 10:11:22,-23.71,64.89,47.79,96.0,0.0,18.1
olinda,br,2017-10-27 10:00:00,-34.86,-8.01,82.4,69.0,75.0,12.75
omboue,ga,2017-10-27 10:11:23,9.26,-1.57,79.07,100.0,92.0,10.27
ondangwa,na,2017-10-27 10:11:23,15.95,-17.92,79.65,17.0,0.0,3.89
opuwo,na,2017-10-27 10:11:24,13.84,-18.06,77.67,15.0,0.0,10.11
oranjemund,na,2017-10-27 10:11:24,16.43,-28.55,62.87,82.0,0.0,27.78
ordu,tr,2017-10-27 10:11:25,37.68,40.91,48.06,92.0,0.0,1.72
oriximina,br,2017-10-27 10:11:25,-55.87,-1.77,86.04,74.0,24.0,2.62
ornskoldsvik,se,2017-10-27 09:50:00,18.72,63.29,37.4,100.0,0.0,6.93
ostrovnoy,ru,2017-10-27 10:11:26,39.51,68.05,22.95,86.0,32.0,19.84
oudtshoorn,za,2017-10-27 09:00:00,22.2,-33.59,55.4,66.0,75.0,14.99
oyem,ga,2017-10-27 10:11:27,11.58,1.6,71.91,91.0,56.0,2.28
paamiut,gl,2017-10-27 10:11:28,-49.67,61.99,37.94,92.0,24.0,6.76
padang,id,2017-10-27 10:09:16,100.35,-0.95,77.94,100.0,80.0,4.85
palora,ec,2017-10-27 10:11:28,-77.93,-1.7,68.67,100.0,44.0,1.99
pangnirtung,ca,2017-10-27 09:21:00,-65.71,66.15,21.2,73.0,75.0,6.93
paracuru,br,2017-10-27 10:00:00,-39.03,-3.41,87.8,55.0,20.0,18.34
paramonga,pe,2017-10-27 10:11:29,-77.83,-10.67,61.7,95.0,12.0,5.79
parana,br,2017-10-27 09:00:00,-49.27,-25.43,66.2,82.0,75.0,5.82
paratinga,br,2017-10-27 10:11:30,-43.18,-12.69,95.94,26.0,76.0,5.01
pervomayskoye,ru,2017-10-27 10:11:31,46.71,43.92,46.26,93.0,64.0,5.35
pimenta bueno,br,2017-10-27 10:11:31,-61.19,-11.67,90.59,62.0,32.0,3.0
pimentel,pe,2017-10-27 09:00:00,-79.93,-6.84,71.6,64.0,0.0,11.41
pisco,pe,2017-10-27 09:00:00,-76.22,-13.7,68.0,77.0,40.0,10.29
pitimbu,br,2017-10-27 09:00:00,-34.81,-7.47,82.4,74.0,75.0,17.22
placido de castro,br,2017-10-27 10:11:33,-67.19,-10.34,92.16,59.0,8.0,3.56
planaltina,br,2017-10-27 09:00:00,-47.61,-15.45,87.8,29.0,40.0,2.24
plettenberg bay,za,2017-10-27 10:11:34,23.37,-34.05,58.55,100.0,0.0,14.07
polovinnoye,ru,2017-10-27 10:11:34,65.99,54.79,30.87,93.0,92.0,7.25
ponta delgada,pt,2017-10-27 10:11:35,-25.67,37.73,67.55,100.0,80.0,23.58
ponta do sol,pt,2017-10-27 09:30:00,-17.1,32.67,82.4,30.0,0.0,16.11
ponta do sol,cv,2017-10-27 10:11:36,-25.09,17.2,77.94,100.0,0.0,12.62
poopo,bo,2017-10-27 09:00:00,-66.97,-18.37,66.2,22.0,20.0,8.05
pop,uz,2017-10-27 09:30:00,71.11,40.87,55.4,54.0,32.0,4.7
port alfred,za,2017-10-27 10:11:40,26.89,-33.59,57.92,94.0,80.0,6.58
port blair,in,2017-10-27 10:11:40,92.75,11.67,82.49,100.0,0.0,3.33
port elizabeth,za,2017-10-27 09:00:00,25.57,-33.92,57.2,54.0,40.0,8.05
port hawkesbury,ca,2017-10-27 09:00:00,-61.35,45.62,60.8,77.0,75.0,8.05
port-gentil,ga,2017-10-27 09:00:00,8.78,-0.72,82.4,83.0,75.0,11.41
porto novo,cv,2017-10-27 10:11:42,-25.06,17.02,81.95,86.0,0.0,4.12
porto walter,br,2017-10-27 10:11:42,-72.74,-8.27,97.07,42.0,0.0,3.0
praia,cv,2017-10-27 10:11:43,-23.51,14.92,85.64,80.0,0.0,10.83
prieska,za,2017-10-27 10:11:43,22.75,-29.66,63.77,11.0,0.0,12.8
pucallpa,pe,2017-10-27 09:00:00,-74.55,-8.38,87.8,62.0,40.0,5.82
puerto leguizamo,co,2017-10-27 10:11:44,-74.78,-0.19,89.82,63.0,24.0,2.84
puerto madryn,ar,2017-10-27 10:11:45,-65.04,-42.77,63.5,63.0,8.0,8.81
puerto quijarro,bo,2017-10-27 10:11:45,-57.77,-17.78,97.29,43.0,0.0,14.63
puerto varas,cl,2017-10-27 09:00:00,-72.99,-41.32,57.2,71.0,75.0,11.41
punta arenas,cl,2017-10-27 09:00:00,-70.92,-53.15,48.2,93.0,90.0,10.29
puquio,pe,2017-10-27 10:11:46,-74.13,-14.7,71.87,20.0,0.0,4.0
pyshchug,ru,2017-10-27 10:11:47,45.71,58.89,24.75,92.0,80.0,3.56
qaanaaq,gl,2017-10-27 10:11:47,-69.36,77.48,13.1,100.0,68.0,3.56
qandala,so,2017-10-27 10:11:48,49.87,11.47,75.02,93.0,32.0,3.11
quatre cocos,mu,2017-10-27 09:00:00,57.76,-20.21,77.0,78.0,40.0,14.99
quelimane,mz,2017-10-27 09:00:00,36.89,-17.88,82.4,74.0,75.0,17.22
radeberg,de,2017-10-27 09:50:00,13.92,51.12,50.0,81.0,75.0,13.87
rafaela,ar,2017-10-27 10:08:32,-61.49,-31.25,72.0,96.0,0.0,17.09
raudeberg,no,2017-10-27 09:50:00,5.11,61.94,48.2,93.0,75.0,19.46
rawson,ar,2017-10-27 10:11:50,-65.1,-43.3,63.05,67.0,0.0,4.74
remanso,br,2017-10-27 10:08:33,-42.07,-9.72,91.4,54.0,36.0,11.39
requena,pe,2017-10-27 10:11:51,-75.02,-7.33,92.12,58.0,20.0,2.77
ribeira grande,pt,2017-10-27 09:30:00,-28.7,38.52,64.4,82.0,75.0,11.41
richards bay,za,2017-10-27 10:11:52,32.04,-28.78,59.04,100.0,92.0,14.58
rincon,an,2017-10-27 10:00:00,-4.28,36.72,77.0,73.0,0.0,5.82
rio branco,br,2017-10-27 10:00:00,-67.81,-9.97,87.8,55.0,40.0,8.05
rio gallegos,ar,2017-10-27 09:00:00,-69.22,-51.62,53.6,71.0,75.0,8.05
rio grande,br,2017-10-27 09:00:00,-52.1,-32.03,86.0,55.0,75.0,9.17
rocha,uy,2017-10-27 10:11:53,-54.33,-34.48,66.38,91.0,92.0,11.05
rundu,na,2017-10-27 10:11:54,19.77,-17.93,79.79,39.0,32.0,2.62
saint george,bm,2017-10-27 08:55:00,-64.68,32.38,75.2,78.0,75.0,18.34
saint simons,us,2017-10-27 09:35:00,-81.39,31.14,71.6,33.0,1.0,10.29
saint-augustin,ca,2017-10-27 10:11:55,-58.65,51.23,51.98,82.0,100.0,13.69
saint-francois,gp,2017-10-27 09:30:00,-61.27,16.25,84.2,70.0,76.0,16.11
saint-joseph,re,2017-10-27 09:30:00,55.62,-21.37,75.2,69.0,0.0,5.82
saint-philippe,re,2017-10-27 09:30:00,55.77,-21.36,75.2,69.0,0.0,5.82
saint-pierre,pm,2017-10-27 09:00:00,-56.17,46.77,50.0,100.0,75.0,13.87
saintes,fr,2017-10-27 10:00:00,-0.63,45.75,62.6,77.0,90.0,5.82
salalah,om,2017-10-27 08:50:00,54.09,17.02,82.4,78.0,20.0,2.24
saldanha,za,2017-10-27 09:00:00,17.94,-33.01,71.6,30.0,0.0,14.99
salinas,br,2017-10-27 10:11:56,-42.29,-16.17,81.99,63.0,44.0,5.91
salinopolis,br,2017-10-27 10:12:04,-47.36,-0.61,84.29,87.0,36.0,16.71
salisbury,us,2017-10-27 09:55:00,-80.47,35.67,69.8,49.0,1.0,6.93
sambava,mg,2017-10-27 10:12:05,50.17,-14.27,78.08,100.0,0.0,12.68
samfya,zm,2017-10-27 10:12:05,29.56,-11.37,66.42,97.0,76.0,3.89
san carlos de bariloche,ar,2017-10-27 09:00:00,-71.31,-41.15,53.6,46.0,75.0,21.92
san cristobal,ec,2017-10-27 09:00:00,-89.62,-0.9,75.2,69.0,75.0,13.87
san lorenzo,ar,2017-10-27 10:12:06,-58.77,-28.13,76.95,70.0,0.0,22.64
san rafael del sur,ni,2017-10-27 10:12:07,-86.44,11.85,74.16,100.0,92.0,10.94
san ramon,bo,2017-10-27 09:00:00,-64.72,-13.28,93.2,52.0,40.0,13.87
sananduva,br,2017-10-27 10:11:54,-51.81,-27.95,72.54,77.0,80.0,13.69
santa cruz,cr,2017-10-27 10:00:00,-85.59,10.26,78.8,88.0,75.0,2.24
santa eulalia del rio,es,2017-10-27 10:12:09,-6.27,42.07,65.57,42.0,0.0,10.56
santa lucia,pe,2017-10-27 09:00:00,-70.61,-15.7,62.6,27.0,0.0,5.82
santa rosa,ar,2017-10-27 10:12:10,-64.28,-36.62,76.05,55.0,0.0,3.89
santa vitoria do palmar,br,2017-10-27 10:12:10,-53.37,-33.52,65.75,98.0,92.0,15.19
sao felix do xingu,br,2017-10-27 10:12:11,-51.99,-6.64,75.87,95.0,80.0,3.06
sao filipe,cv,2017-10-27 10:12:11,-24.5,14.9,82.67,84.0,0.0,10.56
sao francisco,br,2017-10-27 10:12:12,-44.86,-15.95,100.8,21.0,36.0,9.37
sao gabriel da cachoeira,br,2017-10-27 10:12:12,-67.09,-0.13,85.73,77.0,56.0,2.55
sao joao da barra,br,2017-10-27 09:00:00,-41.05,-21.64,86.0,51.0,0.0,16.11
sao luis de montes belos,br,2017-10-27 10:12:13,-50.37,-16.52,95.04,35.0,32.0,14.18
sao miguel do araguaia,br,2017-10-27 10:12:13,-50.16,-13.28,91.35,64.0,24.0,7.58
sarkikaraagac,tr,2017-10-27 10:12:14,31.37,38.08,43.74,100.0,64.0,2.39
saryshagan,kz,2017-10-27 10:12:14,73.62,46.12,43.02,100.0,68.0,10.11
satipo,pe,2017-10-27 10:12:15,-74.64,-11.25,75.02,87.0,24.0,1.61
saurimo,ao,2017-10-27 10:12:15,20.39,-9.66,70.25,89.0,56.0,4.34
sayyan,ye,2017-10-27 10:12:15,44.32,15.17,51.66,41.0,0.0,4.85
seguela,ci,2017-10-27 10:12:16,-6.67,7.96,88.52,52.0,32.0,6.42
senneterre,ca,2017-10-27 09:41:00,-77.23,48.38,33.8,86.0,75.0,3.56
sept-iles,ca,2017-10-27 09:03:00,-66.38,50.2,48.2,87.0,75.0,26.4
shache,cn,2017-10-27 10:12:17,77.24,38.42,39.29,77.0,0.0,6.08
shakawe,bw,2017-10-27 10:12:18,21.85,-18.37,82.22,30.0,92.0,5.08
shorewood,us,2017-10-27 09:45:00,-88.2,41.52,41.0,60.0,90.0,12.75
shyryayeve,ua,2017-10-27 10:09:12,30.2,47.38,49.41,86.0,76.0,7.36
sidrolandia,br,2017-10-27 09:00:00,-54.96,-20.93,89.6,52.0,40.0,26.4
sinnamary,gf,2017-10-27 10:12:19,-52.95,5.38,84.29,85.0,0.0,9.66
sitrah,bh,2017-10-27 10:00:00,50.62,26.15,86.0,66.0,0.0,3.36
skelleftea,se,2017-10-27 09:50:00,20.95,64.75,37.4,86.0,0.0,8.05
sohag,eg,2017-10-27 10:09:33,31.69,26.56,70.97,48.0,0.0,7.25
sorland,no,2017-10-27 09:20:00,12.69,67.67,46.4,81.0,75.0,11.41
sortland,no,2017-10-27 09:50:00,15.42,68.69,46.4,81.0,75.0,13.87
sorvag,fo,2017-10-27 09:50:00,-7.25,62.08,48.2,87.0,92.0,36.91
souillac,mu,2017-10-27 09:00:00,57.52,-20.52,77.0,78.0,40.0,14.99
sovetskiy,ru,2017-10-27 10:12:23,63.58,61.36,26.1,81.0,76.0,6.02
staunton,us,2017-10-27 09:55:00,-79.07,38.15,62.6,45.0,1.0,3.36
subaytilah,tn,2017-10-27 10:00:00,80.28,13.08,78.8,88.0,20.0,7.87
sucua,ec,2017-10-27 10:12:24,-78.17,-2.47,73.44,95.0,24.0,3.56
sur,om,2017-10-27 10:12:24,59.53,22.57,80.55,100.0,0.0,0.38
tabou,ci,2017-10-27 10:10:12,-7.35,4.42,79.7,100.0,68.0,7.02
talara,pe,2017-10-27 09:00:00,-81.27,-4.58,75.2,69.0,0.0,12.75
taltal,cl,2017-10-27 10:12:25,-70.48,-25.4,67.77,72.0,0.0,3.51
tamandare,br,2017-10-27 10:12:26,-35.1,-8.76,79.52,86.0,64.0,9.93
taolanaro,mg,2017-10-27 09:00:00,46.97,-25.02,78.8,83.0,0.0,2.24
taoudenni,ml,2017-10-27 10:12:27,-3.98,22.68,87.44,14.0,0.0,8.43
tarauaca,br,2017-10-27 10:12:27,-70.77,-8.16,90.81,61.0,24.0,4.85
tasiilaq,gl,2017-10-27 09:50:00,-37.64,65.61,50.0,27.0,40.0,24.16
taucha,de,2017-10-27 09:50:00,12.48,51.38,51.8,81.0,40.0,16.11
tazovskiy,ru,2017-10-27 10:12:28,78.7,67.47,22.59,91.0,88.0,9.6
teguldet,ru,2017-10-27 10:12:29,88.17,57.31,27.9,73.0,88.0,6.64
tessalit,ml,2017-10-27 10:12:29,1.01,20.2,82.58,16.0,0.0,9.15
thinadhoo,mv,2017-10-27 10:12:30,72.93,0.53,82.85,100.0,92.0,9.93
timmins,ca,2017-10-27 09:06:00,-81.33,48.47,32.0,69.0,90.0,9.17
toamasina,mg,2017-10-27 09:00:00,49.38,-18.17,77.0,78.0,20.0,4.7
tocopilla,cl,2017-10-27 10:12:31,-70.2,-22.09,62.64,97.0,0.0,4.29
toktogul,kg,2017-10-27 10:12:32,72.94,41.87,21.47,76.0,32.0,1.21
torbay,ca,2017-10-27 09:00:00,-52.73,47.67,55.4,81.0,90.0,10.29
touros,br,2017-10-27 10:12:32,-35.46,-5.2,83.52,73.0,64.0,16.64
trelew,ar,2017-10-27 10:12:33,-65.31,-43.25,70.92,47.0,0.0,9.1
tromso,no,2017-10-27 09:50:00,18.96,69.65,41.0,80.0,90.0,17.22
tsalka,ge,2017-10-27 10:12:33,44.09,41.59,36.72,96.0,48.0,1.1
tsihombe,mg,2017-10-27 10:12:34,45.48,-25.3,72.23,82.0,0.0,5.75
tucupita,ve,2017-10-27 10:12:34,-62.05,9.06,92.79,56.0,24.0,8.59
tunduru,tz,2017-10-27 10:12:35,38.42,-11.37,85.28,54.0,24.0,14.63
tutoia,br,2017-10-27 09:00:00,-42.27,-2.76,96.8,50.0,20.0,18.34
uberlandia,br,2017-10-27 10:09:19,-48.28,-18.92,72.36,100.0,64.0,4.34
uige,ao,2017-10-27 10:12:36,15.06,-7.61,69.17,95.0,44.0,2.21
ujhani,in,2017-10-27 10:12:36,79.02,28.02,66.02,77.0,32.0,2.62
ulagan,ru,2017-10-27 10:12:37,87.97,50.63,-4.86,65.0,0.0,2.21
umba,ru,2017-10-27 10:12:38,34.34,66.69,33.8,100.0,92.0,16.98
umm kaddadah,sd,2017-10-27 10:12:38,26.69,13.6,80.87,22.0,0.0,8.32
umzimvubu,za,2017-10-27 10:12:38,29.42,-30.55,43.56,82.0,80.0,3.4
unai,br,2017-10-27 10:09:17,-46.91,-16.36,97.43,23.0,36.0,9.04
upernavik,gl,2017-10-27 10:12:39,-56.15,72.79,31.1,100.0,64.0,21.18
upington,za,2017-10-27 09:00:00,21.26,-28.45,78.8,6.0,0.0,12.75
urdzhar,kz,2017-10-27 10:12:40,81.63,47.09,38.16,48.0,44.0,24.25
ushuaia,ar,2017-10-27 10:00:00,-68.3,-54.8,51.8,50.0,75.0,3.56
uvira,cd,2017-10-27 10:12:41,29.15,-3.41,60.98,100.0,80.0,1.39
vardo,no,2017-10-27 09:50:00,31.11,70.37,35.6,100.0,40.0,23.04
venancio aires,br,2017-10-27 10:12:42,-52.19,-29.61,76.1,70.0,88.0,4.9
victoria,sc,2017-10-27 09:00:00,55.45,-4.62,82.4,78.0,20.0,9.17
viedma,ar,2017-10-27 10:12:43,-63.0,-40.81,72.5,45.0,24.0,4.12
vila franca do campo,pt,2017-10-27 10:12:43,-25.43,37.72,67.73,100.0,92.0,21.07
vila velha,br,2017-10-27 09:00:00,-40.29,-20.33,86.0,62.0,40.0,23.04
viligili,mv,2017-10-27 10:12:44,72.93,0.53,82.85,100.0,92.0,9.93
villazon,bo,2017-10-27 10:12:45,-65.59,-22.09,66.65,19.0,0.0,5.01
vladyslavivka,ua,2017-10-27 10:12:45,35.37,45.17,55.8,100.0,64.0,13.85
wahran,dz,,0.0,0.0,0.0,0.0,0.0,0.0
walvis bay,na,2017-10-27 09:00:00,14.51,-22.96,60.8,67.0,0.0,8.05
warner robins,us,2017-10-27 09:35:00,-83.6,32.62,75.2,35.0,1.0,7.76
warri,ng,2017-10-27 10:12:46,5.75,5.52,79.97,84.0,56.0,7.43
washington,us,2017-10-27 09:56:00,-120.5,47.5,44.6,81.0,1.0,3.36
weimar,de,2017-10-27 09:50:00,11.32,50.98,48.2,81.0,40.0,14.99
winburg,za,2017-10-27 10:12:47,27.01,-28.52,57.2,17.0,0.0,12.8
windhoek,na,2017-10-27 09:00:00,17.08,-22.56,86.0,6.0,0.0,5.82
wum,cm,2017-10-27 10:12:48,10.07,6.38,72.81,62.0,76.0,2.1
yacuiba,bo,2017-10-27 09:00:00,-63.68,-22.04,75.2,83.0,90.0,9.17
yantzaza,ec,2017-10-27 10:12:48,-78.76,-3.83,74.07,72.0,56.0,2.73
yar-sale,ru,2017-10-27 10:12:49,70.83,66.83,17.87,82.0,68.0,4.9
yarkovo,ru,2017-10-27 10:12:49,67.08,57.4,28.49,100.0,80.0,4.79
ystad,se,2017-10-27 09:50:00,13.82,55.43,46.4,87.0,20.0,9.17
zemio,cf,2017-10-27 10:12:50,25.14,5.03,73.58,88.0,8.0,2.51
zheshart,ru,2017-10-27 10:12:50,49.57,62.07,22.73,93.0,48.0,3.62
zhezkazgan,kz,2017-10-27 10:12:51,67.77,47.78,36.09,76.0,88.0,8.81
zilair,ru,2017-10-27 10:12:52,57.44,52.23,27.5,94.0,80.0,3.33
